Doc&Category, Element ID, Porperty, Number Value,String Value 
9,946705,族与类型@-1,,I - 4"
9,946705,与体量相关@19,0,
9,946705,定位线@19,2,
9,946705,已附着顶部@19,0,
9,946705,族@-1,,I - 4"
9,946705,结构用途@12,0,
9,946705,底部延伸距离@19,0,
9,946705,结构@12,0,
9,946705,已附着底部@19,0,
9,946705,创建的阶段@14,,New Construction
9,946705,顶部约束@19,,L9
9,946705,顶部偏移@19,-1,
9,946705,启用分析模型@12,0,
9,946705,底部偏移@19,0,
9,946705,面积@1,39,
9,946705,无连接高度@19,13,
9,946705,底部约束@19,,L8
9,946705,长度@1,3.17,
9,946705,类型 ID@-1,,I - 4"
9,946705,在插入点包络@3,0,
9,946705,结构材质@5,,00_C-White
9,946705,吸收率@92,0.1,
9,946705,类型名称@0,,I - 4"
9,946705,在端点包络@3,0,
9,946705,厚度@3,0.33,
9,946705,功能@3,0,
9,946705,粗略比例填充颜色@4,0,
9,946705,粗糙度@92,1,
9,946789,底部偏移@19,0,
9,946789,创建的阶段@14,,New Construction
9,946789,已附着底部@19,0,
9,946789,底部延伸距离@19,0,
9,946789,长度@1,2.88,
9,946789,顶部约束@19,,L9
9,946789,类型@-1,,I - 4"
9,946789,顶部偏移@19,-1,
9,946789,底部约束@19,,L8
9,946789,族与类型@-1,,I - 4"
9,946789,体积@1,6.88,
9,946789,结构用途@12,0,
9,946789,无连接高度@19,13,
9,946789,顶部延伸距离@19,0,
9,946789,面积@1,20.65,
9,946789,类型 ID@-1,,I - 4"
9,946789,与体量相关@19,0,
9,946789,启用分析模型@12,0,
9,946789,族@-1,,I - 4"
9,946789,结构@12,0,
9,946789,定位线@19,2,
9,946789,已附着顶部@19,0,
9,946789,在插入点包络@3,0,
9,946789,结构材质@5,,00_C-White
9,946789,吸收率@92,0.1,
9,946789,类型名称@0,,I - 4"
9,946789,在端点包络@3,0,
9,946789,厚度@3,0.33,
9,946789,功能@3,0,
9,946789,粗略比例填充颜色@4,0,
9,946789,粗糙度@92,1,
9,946821,顶部偏移@19,-1,
9,946821,启用分析模型@12,0,
9,946821,底部延伸距离@19,0,
9,946821,长度@1,3,
9,946821,定位线@19,2,
9,946821,已附着底部@19,0,
9,946821,底部偏移@19,0,
9,946821,族与类型@-1,,I - 4"
9,946821,底部约束@19,,L8
9,946821,已附着顶部@19,0,
9,946821,结构用途@12,0,
9,946821,结构@12,0,
9,946821,顶部约束@19,,L9
9,946821,与体量相关@19,0,
9,946821,无连接高度@19,13,
9,946821,顶部延伸距离@19,0,
9,946821,体积@1,11.56,
9,946821,类型@-1,,I - 4"
9,946821,创建的阶段@14,,New Construction
9,946821,类型 ID@-1,,I - 4"
9,946821,面积@1,34.67,
9,946821,族@-1,,I - 4"
9,946821,在插入点包络@3,0,
9,946821,结构材质@5,,00_C-White
9,946821,吸收率@92,0.1,
9,946821,类型名称@0,,I - 4"
9,946821,在端点包络@3,0,
9,946821,厚度@3,0.33,
9,946821,功能@3,0,
9,946821,粗略比例填充颜色@4,0,
9,946821,粗糙度@92,1,
9,946899,与体量相关@19,0,
9,946899,类型 ID@-1,,I - 4"
9,946899,底部偏移@19,0,
9,946899,顶部延伸距离@19,0,
9,946899,已附着底部@19,0,
9,946899,类型@-1,,I - 4"
9,946899,长度@1,16,
9,946899,族与类型@-1,,I - 4"
9,946899,已附着顶部@19,0,
9,946899,族@-1,,I - 4"
9,946899,结构用途@12,0,
9,946899,启用分析模型@12,0,
9,946899,定位线@19,2,
9,946899,底部延伸距离@19,0,
9,946899,顶部偏移@19,-1,
9,946899,结构@12,0,
9,946899,无连接高度@19,13,
9,946899,底部约束@19,,L8
9,946899,面积@1,203.68,
9,946899,体积@1,67.89,
9,946899,创建的阶段@14,,New Construction
9,946899,顶部约束@19,,L9
9,946899,在插入点包络@3,0,
9,946899,结构材质@5,,00_C-White
9,946899,吸收率@92,0.1,
9,946899,类型名称@0,,I - 4"
9,946899,在端点包络@3,0,
9,946899,厚度@3,0.33,
9,946899,功能@3,0,
9,946899,粗略比例填充颜色@4,0,
9,946899,粗糙度@92,1,
9,947019,结构@12,0,
9,947019,类型 ID@-1,,I - 4"
9,947019,族与类型@-1,,I - 4"
9,947019,族@-1,,I - 4"
9,947019,顶部延伸距离@19,0,
9,947019,底部偏移@19,0,
9,947019,结构用途@12,0,
9,947019,无连接高度@19,13,
9,947019,底部约束@19,,L8
9,947019,创建的阶段@14,,New Construction
9,947019,已附着底部@19,0,
9,947019,面积@1,203.68,
9,947019,类型@-1,,I - 4"
9,947019,顶部约束@19,,L9
9,947019,长度@1,16,
9,947019,定位线@19,2,
9,947019,底部延伸距离@19,0,
9,947019,与体量相关@19,0,
9,947019,体积@1,67.89,
9,947019,顶部偏移@19,-1,
9,947019,启用分析模型@12,0,
9,947019,已附着顶部@19,0,
9,947019,在插入点包络@3,0,
9,947019,结构材质@5,,00_C-White
9,947019,吸收率@92,0.1,
9,947019,类型名称@0,,I - 4"
9,947019,在端点包络@3,0,
9,947019,厚度@3,0.33,
9,947019,功能@3,0,
9,947019,粗略比例填充颜色@4,0,
9,947019,粗糙度@92,1,
9,947055,顶部偏移@19,-1,
9,947055,底部延伸距离@19,0,
9,947055,底部偏移@19,0,
9,947055,已附着顶部@19,0,
9,947055,顶部约束@19,,L9
9,947055,结构@12,0,
9,947055,已附着底部@19,0,
9,947055,顶部延伸距离@19,0,
9,947055,创建的阶段@14,,New Construction
9,947055,族与类型@-1,,I - 4"
9,947055,无连接高度@19,13,
9,947055,底部约束@19,,L8
9,947055,启用分析模型@12,0,
9,947055,类型@-1,,I - 4"
9,947055,体积@1,15.89,
9,947055,族@-1,,I - 4"
9,947055,定位线@19,2,
9,947055,长度@1,4,
9,947055,与体量相关@19,0,
9,947055,类型 ID@-1,,I - 4"
9,947055,面积@1,47.67,
9,947055,结构用途@12,0,
9,947055,在插入点包络@3,0,
9,947055,结构材质@5,,00_C-White
9,947055,吸收率@92,0.1,
9,947055,类型名称@0,,I - 4"
9,947055,在端点包络@3,0,
9,947055,厚度@3,0.33,
9,947055,功能@3,0,
9,947055,粗略比例填充颜色@4,0,
9,947055,粗糙度@92,1,
9,947128,创建的阶段@14,,New Construction
9,947128,面积@1,41.7,
9,947128,族@-1,,I - 8"
9,947128,底部偏移@19,0,
9,947128,长度@1,3.37,
9,947128,已附着顶部@19,0,
9,947128,体积@1,27.8,
9,947128,顶部偏移@19,-1,
9,947128,底部延伸距离@19,0,
9,947128,族与类型@-1,,I - 8"
9,947128,启用分析模型@12,0,
9,947128,定位线@19,2,
9,947128,与体量相关@19,0,
9,947128,类型@-1,,I - 8"
9,947128,顶部延伸距离@19,0,
9,947128,已附着底部@19,0,
9,947128,结构用途@12,0,
9,947128,顶部约束@19,,L9
9,947128,底部约束@19,,L8
9,947128,无连接高度@19,13,
9,947128,类型 ID@-1,,I - 8"
9,947128,结构@12,0,
9,947128,厚度@3,0.67,
9,947128,粗糙度@92,1,
9,947128,在端点包络@3,0,
9,947128,结构材质@5,,00_C-White
9,947128,在插入点包络@3,0,
9,947128,功能@3,0,
9,947128,粗略比例填充颜色@4,0,
9,947128,类型名称@0,,I - 8"
9,947128,吸收率@92,0.1,
9,947198,顶部约束@19,,L9
9,947198,已附着顶部@19,0,
9,947198,启用分析模型@12,0,
9,947198,类型 ID@-1,,I - 4"
9,947198,族与类型@-1,,I - 4"
9,947198,无连接高度@19,13,
9,947198,创建的阶段@14,,New Construction
9,947198,类型@-1,,I - 4"
9,947198,已附着底部@19,0,
9,947198,顶部偏移@19,-1,
9,947198,族@-1,,I - 4"
9,947198,体积@1,17.3,
9,947198,底部偏移@19,0,
9,947198,顶部延伸距离@19,0,
9,947198,与体量相关@19,0,
9,947198,结构@12,0,
9,947198,长度@1,22.54,
9,947198,结构用途@12,0,
9,947198,底部延伸距离@19,0,
9,947198,面积@1,51.89,
9,947198,底部约束@19,,L8
9,947198,定位线@19,2,
9,947198,在插入点包络@3,0,
9,947198,结构材质@5,,00_C-White
9,947198,吸收率@92,0.1,
9,947198,类型名称@0,,I - 4"
9,947198,在端点包络@3,0,
9,947198,厚度@3,0.33,
9,947198,功能@3,0,
9,947198,粗略比例填充颜色@4,0,
9,947198,粗糙度@92,1,
9,947236,顶部约束@19,,L9
9,947236,底部约束@19,,L8
9,947236,结构用途@12,0,
9,947236,已附着底部@19,0,
9,947236,结构@12,0,
9,947236,启用分析模型@12,0,
9,947236,长度@1,3.37,
9,947236,无连接高度@19,13,
9,947236,面积@1,37.37,
9,947236,顶部偏移@19,-1,
9,947236,底部偏移@19,0,
9,947236,创建的阶段@14,,New Construction
9,947236,与体量相关@19,0,
9,947236,族与类型@-1,,I - 8"
9,947236,族@-1,,I - 8"
9,947236,定位线@19,2,
9,947236,类型 ID@-1,,I - 8"
9,947236,体积@1,24.92,
9,947236,顶部延伸距离@19,0,
9,947236,底部延伸距离@19,0,
9,947236,类型@-1,,I - 8"
9,947236,已附着顶部@19,0,
9,947236,厚度@3,0.67,
9,947236,粗糙度@92,1,
9,947236,在端点包络@3,0,
9,947236,结构材质@5,,00_C-White
9,947236,在插入点包络@3,0,
9,947236,功能@3,0,
9,947236,粗略比例填充颜色@4,0,
9,947236,类型名称@0,,I - 8"
9,947236,吸收率@92,0.1,
9,947319,底部偏移@19,0,
9,947319,创建的阶段@14,,New Construction
9,947319,顶部延伸距离@19,0,
9,947319,体积@1,34.67,
9,947319,与体量相关@19,0,
9,947319,定位线@19,2,
9,947319,族与类型@-1,,I - 4"
9,947319,结构用途@12,0,
9,947319,结构@12,0,
9,947319,启用分析模型@12,0,
9,947319,已附着底部@19,0,
9,947319,底部延伸距离@19,0,
9,947319,底部约束@19,,L8
9,947319,类型@-1,,I - 4"
9,947319,已附着顶部@19,0,
9,947319,面积@1,104,
9,947319,族@-1,,I - 4"
9,947319,顶部约束@19,,L9
9,947319,类型 ID@-1,,I - 4"
9,947319,顶部偏移@19,-1,
9,947319,长度@1,8.17,
9,947319,无连接高度@19,13,
9,947319,在插入点包络@3,0,
9,947319,结构材质@5,,00_C-White
9,947319,吸收率@92,0.1,
9,947319,类型名称@0,,I - 4"
9,947319,在端点包络@3,0,
9,947319,厚度@3,0.33,
9,947319,功能@3,0,
9,947319,粗略比例填充颜色@4,0,
9,947319,粗糙度@92,1,
9,947362,顶部延伸距离@19,0,
9,947362,顶部约束@19,,L9
9,947362,定位线@19,2,
9,947362,顶部偏移@19,-1,
9,947362,类型@-1,,I - 4"
9,947362,无连接高度@19,13,
9,947362,底部偏移@19,0,
9,947362,族@-1,,I - 4"
9,947362,底部约束@19,,L8
9,947362,体积@1,20.04,
9,947362,面积@1,60.13,
9,947362,底部延伸距离@19,0,
9,947362,已附着底部@19,0,
9,947362,启用分析模型@12,0,
9,947362,结构@12,0,
9,947362,与体量相关@19,0,
9,947362,长度@1,4.62,
9,947362,创建的阶段@14,,New Construction
9,947362,已附着顶部@19,0,
9,947362,结构用途@12,0,
9,947362,类型 ID@-1,,I - 4"
9,947362,族与类型@-1,,I - 4"
9,947362,在插入点包络@3,0,
9,947362,结构材质@5,,00_C-White
9,947362,吸收率@92,0.1,
9,947362,类型名称@0,,I - 4"
9,947362,在端点包络@3,0,
9,947362,厚度@3,0.33,
9,947362,功能@3,0,
9,947362,粗略比例填充颜色@4,0,
9,947362,粗糙度@92,1,
9,947413,与体量相关@19,0,
9,947413,类型 ID@-1,,I - 4"
9,947413,底部偏移@19,0,
9,947413,类型@-1,,I - 4"
9,947413,定位线@19,2,
9,947413,创建的阶段@14,,New Construction
9,947413,体积@1,24.17,
9,947413,无连接高度@19,13,
9,947413,顶部延伸距离@19,0,
9,947413,面积@1,72.52,
9,947413,结构@12,0,
9,947413,已附着顶部@19,0,
9,947413,顶部偏移@19,-1,
9,947413,启用分析模型@12,0,
9,947413,已附着底部@19,0,
9,947413,底部延伸距离@19,0,
9,947413,底部约束@19,,L8
9,947413,结构用途@12,0,
9,947413,顶部约束@19,,L9
9,947413,族@-1,,I - 4"
9,947413,族与类型@-1,,I - 4"
9,947413,长度@1,7.79,
9,947413,在插入点包络@3,0,
9,947413,结构材质@5,,00_C-White
9,947413,吸收率@92,0.1,
9,947413,类型名称@0,,I - 4"
9,947413,在端点包络@3,0,
9,947413,厚度@3,0.33,
9,947413,功能@3,0,
9,947413,粗略比例填充颜色@4,0,
9,947413,粗糙度@92,1,
9,947476,面积@1,68.36,
9,947476,底部延伸距离@19,0,
9,947476,底部约束@19,,L8
9,947476,创建的阶段@14,,New Construction
9,947476,已附着底部@19,0,
9,947476,族与类型@-1,,I - 4"
9,947476,类型 ID@-1,,I - 4"
9,947476,体积@1,22.79,
9,947476,族@-1,,I - 4"
9,947476,顶部约束@19,,L9
9,947476,无连接高度@19,13,
9,947476,底部偏移@19,0,
9,947476,结构用途@12,0,
9,947476,类型@-1,,I - 4"
9,947476,已附着顶部@19,0,
9,947476,长度@1,8.75,
9,947476,顶部偏移@19,-1,
9,947476,结构@12,0,
9,947476,定位线@19,2,
9,947476,顶部延伸距离@19,0,
9,947476,与体量相关@19,0,
9,947476,启用分析模型@12,0,
9,947476,在插入点包络@3,0,
9,947476,结构材质@5,,00_C-White
9,947476,吸收率@92,0.1,
9,947476,类型名称@0,,I - 4"
9,947476,在端点包络@3,0,
9,947476,厚度@3,0.33,
9,947476,功能@3,0,
9,947476,粗略比例填充颜色@4,0,
9,947476,粗糙度@92,1,
9,947519,创建的阶段@14,,New Construction
9,947519,类型@-1,,I - 4"
9,947519,已附着底部@19,0,
9,947519,底部偏移@19,0,
9,947519,结构@12,0,
9,947519,类型 ID@-1,,I - 4"
9,947519,定位线@19,2,
9,947519,族@-1,,I - 4"
9,947519,顶部延伸距离@19,0,
9,947519,与体量相关@19,0,
9,947519,顶部约束@19,,L9
9,947519,体积@1,10.83,
9,947519,底部约束@19,,L8
9,947519,结构用途@12,0,
9,947519,已附着顶部@19,0,
9,947519,顶部偏移@19,-1,
9,947519,启用分析模型@12,0,
9,947519,族与类型@-1,,I - 4"
9,947519,底部延伸距离@19,0,
9,947519,面积@1,32.49,
9,947519,无连接高度@19,13,
9,947519,长度@1,2.87,
9,947519,在插入点包络@3,0,
9,947519,结构材质@5,,00_C-White
9,947519,吸收率@92,0.1,
9,947519,类型名称@0,,I - 4"
9,947519,在端点包络@3,0,
9,947519,厚度@3,0.33,
9,947519,功能@3,0,
9,947519,粗略比例填充颜色@4,0,
9,947519,粗糙度@92,1,
9,947591,底部偏移@19,0,
9,947591,已附着底部@19,0,
9,947591,顶部约束@19,,L9
9,947591,顶部延伸距离@19,0,
9,947591,已附着顶部@19,0,
9,947591,族@-1,,I - 4"
9,947591,底部约束@19,,L8
9,947591,顶部偏移@19,-1,
9,947591,长度@1,2.87,
9,947591,结构@12,0,
9,947591,结构用途@12,0,
9,947591,定位线@19,2,
9,947591,底部延伸距离@19,0,
9,947591,无连接高度@19,13,
9,947591,面积@1,36.83,
9,947591,类型@-1,,I - 4"
9,947591,创建的阶段@14,,New Construction
9,947591,启用分析模型@12,0,
9,947591,类型 ID@-1,,I - 4"
9,947591,与体量相关@19,0,
9,947591,族与类型@-1,,I - 4"
9,947591,体积@1,12.28,
9,947591,在插入点包络@3,0,
9,947591,结构材质@5,,00_C-White
9,947591,吸收率@92,0.1,
9,947591,类型名称@0,,I - 4"
9,947591,在端点包络@3,0,
9,947591,厚度@3,0.33,
9,947591,功能@3,0,
9,947591,粗略比例填充颜色@4,0,
9,947591,粗糙度@92,1,
9,947653,体积@1,19.9,
9,947653,定位线@19,2,
9,947653,族@-1,,I - 4"
9,947653,创建的阶段@14,,New Construction
9,947653,无连接高度@19,13,
9,947653,与体量相关@19,0,
9,947653,面积@1,59.69,
9,947653,底部约束@19,,L8
9,947653,底部延伸距离@19,0,
9,947653,底部偏移@19,0,
9,947653,启用分析模型@12,0,
9,947653,顶部约束@19,,L9
9,947653,顶部延伸距离@19,0,
9,947653,顶部偏移@19,-1,
9,947653,结构用途@12,0,
9,947653,已附着底部@19,0,
9,947653,已附着顶部@19,0,
9,947653,结构@12,0,
9,947653,族与类型@-1,,I - 4"
9,947653,类型 ID@-1,,I - 4"
9,947653,类型@-1,,I - 4"
9,947653,长度@1,8.08,
9,947653,在插入点包络@3,0,
9,947653,结构材质@5,,00_C-White
9,947653,吸收率@92,0.1,
9,947653,类型名称@0,,I - 4"
9,947653,在端点包络@3,0,
9,947653,厚度@3,0.33,
9,947653,功能@3,0,
9,947653,粗略比例填充颜色@4,0,
9,947653,粗糙度@92,1,
9,947721,长度@1,13.63,
9,947721,类型 ID@-1,,I - 4"
9,947721,启用分析模型@12,0,
9,947721,族@-1,,I - 4"
9,947721,与体量相关@19,0,
9,947721,顶部约束@19,,L9
9,947721,顶部偏移@19,-1,
9,947721,结构用途@12,0,
9,947721,创建的阶段@14,,New Construction
9,947721,面积@1,146.53,
9,947721,底部延伸距离@19,0,
9,947721,结构@12,0,
9,947721,族与类型@-1,,I - 4"
9,947721,底部约束@19,,L8
9,947721,顶部延伸距离@19,0,
9,947721,无连接高度@19,13,
9,947721,已附着顶部@19,0,
9,947721,体积@1,48.84,
9,947721,定位线@19,2,
9,947721,底部偏移@19,0,
9,947721,类型@-1,,I - 4"
9,947721,已附着底部@19,0,
9,947721,在插入点包络@3,0,
9,947721,结构材质@5,,00_C-White
9,947721,吸收率@92,0.1,
9,947721,类型名称@0,,I - 4"
9,947721,在端点包络@3,0,
9,947721,厚度@3,0.33,
9,947721,功能@3,0,
9,947721,粗略比例填充颜色@4,0,
9,947721,粗糙度@92,1,
9,947825,类型@-1,,I - 4"
9,947825,结构@12,0,
9,947825,底部偏移@19,0,
9,947825,底部约束@19,,L8
9,947825,族@-1,,I - 4"
9,947825,创建的阶段@14,,New Construction
9,947825,面积@1,75.83,
9,947825,体积@1,25.28,
9,947825,顶部延伸距离@19,0,
9,947825,族与类型@-1,,I - 4"
9,947825,结构用途@12,0,
9,947825,定位线@19,2,
9,947825,底部延伸距离@19,0,
9,947825,顶部约束@19,,L9
9,947825,顶部偏移@19,-1,
9,947825,启用分析模型@12,0,
9,947825,长度@1,5.67,
9,947825,无连接高度@19,13,
9,947825,类型 ID@-1,,I - 4"
9,947825,已附着顶部@19,0,
9,947825,与体量相关@19,0,
9,947825,已附着底部@19,0,
9,947825,在插入点包络@3,0,
9,947825,结构材质@5,,00_C-White
9,947825,吸收率@92,0.1,
9,947825,类型名称@0,,I - 4"
9,947825,在端点包络@3,0,
9,947825,厚度@3,0.33,
9,947825,功能@3,0,
9,947825,粗略比例填充颜色@4,0,
9,947825,粗糙度@92,1,
9,947880,底部延伸距离@19,0,
9,947880,顶部约束@19,,L9
9,947880,结构@12,0,
9,947880,启用分析模型@12,0,
9,947880,面积@1,79.27,
9,947880,顶部偏移@19,-1,
9,947880,已附着顶部@19,0,
9,947880,顶部延伸距离@19,0,
9,947880,无连接高度@19,13,
9,947880,创建的阶段@14,,New Construction
9,947880,定位线@19,2,
9,947880,底部偏移@19,0,
9,947880,类型@-1,,I - 4"
9,947880,已附着底部@19,0,
9,947880,长度@1,10.88,
9,947880,与体量相关@19,0,
9,947880,类型 ID@-1,,I - 4"
9,947880,结构用途@12,0,
9,947880,族与类型@-1,,I - 4"
9,947880,族@-1,,I - 4"
9,947880,底部约束@19,,L8
9,947880,体积@1,26.42,
9,947880,在插入点包络@3,0,
9,947880,结构材质@5,,00_C-White
9,947880,吸收率@92,0.1,
9,947880,类型名称@0,,I - 4"
9,947880,在端点包络@3,0,
9,947880,厚度@3,0.33,
9,947880,功能@3,0,
9,947880,粗略比例填充颜色@4,0,
9,947880,粗糙度@92,1,
9,947912,底部延伸距离@19,0,
9,947912,底部约束@19,,L8
9,947912,底部偏移@19,0,
9,947912,定位线@19,2,
9,947912,结构用途@12,0,
9,947912,无连接高度@19,13,
9,947912,已附着顶部@19,0,
9,947912,创建的阶段@14,,New Construction
9,947912,结构@12,0,
9,947912,类型@-1,,I - 4"
9,947912,顶部约束@19,,L9
9,947912,类型 ID@-1,,I - 4"
9,947912,已附着底部@19,0,
9,947912,顶部偏移@19,-1,
9,947912,顶部延伸距离@19,0,
9,947912,族与类型@-1,,I - 4"
9,947912,族@-1,,I - 4"
9,947912,长度@1,2.87,
9,947912,面积@1,32.49,
9,947912,与体量相关@19,0,
9,947912,体积@1,10.83,
9,947912,启用分析模型@12,0,
9,947912,在插入点包络@3,0,
9,947912,结构材质@5,,00_C-White
9,947912,吸收率@92,0.1,
9,947912,类型名称@0,,I - 4"
9,947912,在端点包络@3,0,
9,947912,厚度@3,0.33,
9,947912,功能@3,0,
9,947912,粗略比例填充颜色@4,0,
9,947912,粗糙度@92,1,
9,948060,底部延伸距离@19,0,
9,948060,族@-1,,I - 5"
9,948060,顶部约束@19,,L9
9,948060,创建的阶段@14,,New Construction
9,948060,已附着顶部@19,0,
9,948060,族与类型@-1,,I - 5"
9,948060,定位线@19,2,
9,948060,类型 ID@-1,,I - 5"
9,948060,长度@1,42.71,
9,948060,结构@12,0,
9,948060,已附着底部@19,0,
9,948060,无连接高度@19,13,
9,948060,面积@1,500.93,
9,948060,类型@-1,,I - 5"
9,948060,顶部偏移@19,-1,
9,948060,结构用途@12,0,
9,948060,底部偏移@19,0,
9,948060,体积@1,204,
9,948060,顶部延伸距离@19,0,
9,948060,与体量相关@19,0,
9,948060,启用分析模型@12,0,
9,948060,底部约束@19,,L8
9,948060,厚度@3,0.42,
9,948060,在端点包络@3,0,
9,948060,在插入点包络@3,0,
9,948060,类型名称@0,,I - 5"
9,948060,结构材质@5,,00_C-White
9,948060,吸收率@92,0.1,
9,948060,粗糙度@92,1,
9,948060,功能@3,0,
9,948060,粗略比例填充颜色@4,0,
9,948260,结构@12,0,
9,948260,面积@1,185.79,
9,948260,已附着顶部@19,0,
9,948260,底部约束@19,,L8
9,948260,定位线@19,2,
9,948260,顶部偏移@19,-1,
9,948260,底部偏移@19,0,
9,948260,已附着底部@19,0,
9,948260,创建的阶段@14,,New Construction
9,948260,类型@-1,,I - 4"
9,948260,底部延伸距离@19,0,
9,948260,族@-1,,I - 4"
9,948260,启用分析模型@12,0,
9,948260,结构用途@12,0,
9,948260,与体量相关@19,0,
9,948260,长度@1,14.13,
9,948260,无连接高度@19,13,
9,948260,类型 ID@-1,,I - 4"
9,948260,体积@1,61.93,
9,948260,顶部约束@19,,L9
9,948260,顶部延伸距离@19,0,
9,948260,族与类型@-1,,I - 4"
9,948260,在插入点包络@3,0,
9,948260,结构材质@5,,00_C-White
9,948260,吸收率@92,0.1,
9,948260,类型名称@0,,I - 4"
9,948260,在端点包络@3,0,
9,948260,厚度@3,0.33,
9,948260,功能@3,0,
9,948260,粗略比例填充颜色@4,0,
9,948260,粗糙度@92,1,
9,948327,体积@1,29.5,
9,948327,启用分析模型@12,0,
9,948327,已附着底部@19,0,
9,948327,与体量相关@19,0,
9,948327,定位线@19,2,
9,948327,类型 ID@-1,,I - 4"
9,948327,无连接高度@19,13,
9,948327,结构@12,0,
9,948327,底部约束@19,,L8
9,948327,顶部偏移@19,-1,
9,948327,面积@1,88.49,
9,948327,族与类型@-1,,I - 4"
9,948327,族@-1,,I - 4"
